-4657,-3245,-92,6842,5231
-6668,-6214,8640,-2687,-7292
-2358,-1619,-8156,-855,569
1391,2559,7399,-6951,-6996
105,-8731,-9351,-4124,-6118
7271,-1935,6424,-258,-6865
-820,-9651,429,-5034,7737
-9783,8577,-7594,-1375,5031
-300,-5314,-7902,-6116,-3918
6693,3687,-8398,1044,-7197
1247,4240,5284,-4721,9020
-5766,-4691,-5914,-8270,7699
-8385,-8751,8301,-2600,8876
6203,-6770,4842,3148,-1366
8946,8461,-9680,-1388,7725
1357,5938,-180,-5887,7731
4862,8780,9644,-6838,8344
-5092,-2513,-8596,-1916,5373
-7364,1114,-9087,7351,2874
1186,-2542,6393,2408,3413
-5002,8285,-8461,9008,3002
2893,-4199,7644,9548,3130
5523,9519,815,-614,8582
-714,-7065,-2489,-5910,7629
7381,-9272,-3746,3837,81
9600,-2353,-105,-3006,-7006
-4961,9704,-7054,-2563,9706
3173,5214,1273,-3460,-1145
-1296,-6786,2372,7697,8771
2231,3263,8779,3412,4567
-6860,-9085,-5130,-2076,910
2818,9804,-3237,5618,-1137
2922,-8735,-181,1051,-3854
3934,-4134,3896,5778,-912
3687,8695,-1353,143,9005
-3832,6493,-7426,-1933,7493
-9193,7754,6135,-4868,752
-6999,-6081,-9765,7551,-990
7702,9241,6907,8588,-2038
853,3939,3697,-1279,-2166
-2474,3221,-2422,6014,616
1066,2512,8228,3996,-6343
5136,9650,7460,9429,-1163
-7313,-6531,9445,-1645,-7110
-4872,8162,2118,3603,1406
-2084,-6555,651,203,-5956
-68,5127,-5339,6736,3793
7425,9613,-5633,-1612,9925
-2832,7575,966,-5966,2132
-6543,-614,5095,1638,737
-2922,7046,-3420,6097,393
-7748,-1148,-7490,443,-7246
-9996,1099,-9223,2186,-6551
8244,-5820,-7496,6766,6415
798,-5435,-9189,4427,3466
-3295,-6527,1614,2022,-1081
-4973,-4961,39,-3242,8877
-3933,2849,3099,4448,-1240
-243,-6410,1988,-4308,9778
-3306,-3517,-3370,-3270,-3615
-2747,5296,-8742,-1148,-4713
4112,7476,9083,276,-4572
-1085,-3385,-7664,-9957,3390
1237,-2253,-1799,2526,7818
-7558,616,3177,-8240,6624
-9827,-9982,1583,8763,6449
-5958,-2936,5134,8839,9985
-5071,-4622,-7818,-1515,4884
8208,-972,1228,-9090,-2610
2718,3837,9122,4678,-4559
1609,-4377,9380,-3033,-5438
-3180,8147,-6229,-6751,4405
1293,6730,-5831,-4378,4913
6807,-2719,2256,6741,-4826
-3187,3385,-704,405,-9460
-3065,4240,-6129,5370,9034
-8926,-6780,3634,1481,-9340
-7527,3447,7923,-5741,2385
29,1376,7924,-2912,-6493
4382,-15,1546,1818,4251
3960,9353,3268,1036,5954
-3334,6693,7957,6932,-2766
9963,-6053,5279,2936,-7257
-1865,-742,-2005,-5078,6150
1847,-9695,-6687,2045,-5307
-325,-482,-9781,-4624,9976
-4222,-5946,6200,7704,-3639
-7108,7208,-3814,8237,-7381
2439,-2934,-577,-7956,-5581
-3484,3493,-2377,-2513,2254
-5611,4980,7905,4427,7476
2160,-4626,-6508,7533,2659
6163,-8886,4876,9700,-4385
8198,-6882,-8593,-3484,-5518
4012,752,-4513,9560,4179
-5756,5494,-1305,-7815,4479
3534,8139,9234,2349,-720
-7816,-3713,-71,-5180,4571
-7872,4224,4881,-5240,-3035
-6833,4031,-6563,-7571,7726
7164,-6658,378,5363,-6306
8758,-6175,-6803,-6164,6136
-8614,-4330,-1742,-7776,-598
-802,4386,-881,-1598,-1395
-3917,-7284,2778,-8907,-277
8676,-8358,-8292,1509,-6968
-9964,-462,4815,-5477,4953
-2665,-9555,3992,-4518,2305
7917,-6636,-2887,-7425,-104
-8407,5524,4454,8282,7699
1630,-359,3548,-9275,-7833
8711,-1748,8994,4222,8222
-4838,267,-764,3785,1585
-3769,-3843,3418,-4569,-6299
63,6778,-6706,-2462,-4149
5214,-155,7048,-9953,9277
-345,8559,1479,-8843,-5402
-4712,2781,7062,-9120,4853
-3066,-1982,-3058,3399,8396
924,1417,-8621,9281,886
-1398,2866,1021,-7330,907
8264,5540,-7276,-9359,8258
-6009,-6480,332,6899,8432
5771,-8559,-9854,-9221,-1305
-1101,7559,-5483,-7988,-4401
4750,-2419,-1914,896,1698
2688,8095,-6681,7110,-2350
-2777,5594,-9373,4657,-7825
1772,6515,7278,-6495,8380
6029,-8163,2714,6448,1110
2622,2564,2664,6366,-4783
7585,2366,1267,-8979,6182
-7509,-105,7875,6830,9819
3162,-7492,-30,317,505
-9983,-1844,9661,-8286,6625
7193,-1448,-5082,3555,-8784
8619,5838,-8544,-8079,7273
-5908,6990,-548,4106,5450
4946,3792,1116,-6383,-8223
-2641,-6599,1290,4276,-5774
4104,4035,-4135,295,-739
-7606,-3391,8607,5109,-7034
7253,-4226,6148,4083,-9548
6749,1069,-913,-9159,4460
4669,9155,-3296,-3729,9809
9800,3420,-7062,-1131,3905
-4506,-7902,4190,3665,610
-1492,2428,2430,-5998,516
9070,-6656,-8608,5093,-289
-6548,-6178,-5557,-3477,-7454
7006,3115,-489,-5480,7902
-3880,2774,2020,3487,156
-535,2596,-4674,-3963,-6866
8618,2973,7002,4855,-9232
-9712,-7322,-1011,6281,4477
4540,-6646,8566,8818,6177
-1345,5449,-9327,3119,-1534
386,6790,-4077,2002,-1531
1359,-2892,-1052,2485,-4957
7357,2980,-9943,-3521,6297
3534,-1789,8666,-8797,613
-5880,1579,-6969,1781,7280
-6028,9875,-3703,-6791,9278
-1531,9599,-1564,-1881,-3896
3153,7730,-6181,6675,674
-7778,130,-1200,1330,7729
7209,5959,9221,-4599,9731
-550,-657,836,-5634,-5053
-8657,9956,6049,-124,9450
5277,3791,-1634,-5998,-1006
9361,-6397,4871,-3566,1427
-4371,-8538,-1308,1585,9362
-5650,-6096,6974,-950,9663
-5963,-7751,-5556,-1964,5244
-5324,6184,2643,-5895,-899
1884,-5597,-3391,6578,2806
6781,7686,-3368,-8538,-2423
-7572,505,8427,-9645,5522
5376,6467,6663,-5026,7374
5238,-7251,24,-6763,-8374
-8629,7590,-9621,2207,-177
4438,8952,7061,3248,-3846
5009,-9086,-196,-4682,2908
4470,9967,7818,-760,-5928
2052,-5105,-6990,1007,8416
3568,8774,3143,-3005,-1169
698,8908,-972,-8581,-7876
-2882,-6716,5752,-7841,2809
93,2084,-1863,8587,-8146
1328,3689,4130,3315,2630
5963,-7862,-8533,4687,-5705
561,-7069,-15,3579,-8316
-5104,-5094,4268,-7945,-879
-7548,-8856,6757,-8305,-1415
-4927,-6132,6164,3096,7079
5558,-2064,-1368,6329,5543
-7093,2656,-2073,-1100,8269
-3926,5016,6250,-9902,9478
3402,-8504,4259,-9299,-3303
-285,3687,4614,-9180,3154
-3616,7433,7524,-2509,-3771
4405,3879,7644,-5176,6065
-781,-3195,1685,-9212,1647
-4734,1156,4214,7869,-705
1623,-198,7419,3924,-1191
7250,4266,6040,-1180,1257
-7504,-6927,-2217,-2874,7585
3190,8132,-1031,-9337,-7669
-2519,-7858,-563,1245,-1390
7334,4729,-7788,-9911,-5771
5034,2525,5443,-5040,-8295
9045,-1969,-991,1161,-3474
-8079,-2702,-1666,1783,-140
2114,-4233,9691,9318,2496
385,-2304,190,6934,-2061
8811,9979,-7364,-383,-9412
859,-2445,-4508,-5145,-8767
8442,-2774,-529,7448,7512
7967,-7668,2280,-9518,5425
5112,-9110,4185,-4918,-5554
-8334,5339,-3428,-6233,5276
-3848,8829,6386,372,385
-1246,-7805,-6020,6835,6425
5602,-3107,2604,9091,9942
2549,1066,5645,-4968,-2518
3808,4637,990,9019,-1436
-8693,-7565,7045,-8827,-8654
-3449,2995,-6576,3309,-8310
1485,4871,-3480,-8051,-5718
6649,-2287,7067,9693,-2134
-668,-1398,9929,-7618,7452
-5208,-425,5072,-6410,4652
5612,7966,6409,-297,6848
-3594,7785,-8364,-8624,7485
-8012,1719,-1453,8495,3716
9056,9548,4429,-7655,5117
9668,4421,2546,6487,-5884
-7300,7798,8575,-9698,3839
-1309,5647,-3473,2033,-7984
2142,9034,6141,8955,8160
-9654,-3465,1744,1633,9945
-1189,203,-1072,-8545,4448
7754,-7748,5831,-5241,6812
7867,-9932,7707,9025,-198
1495,6190,3544,-2908,3787
6074,-5038,2935,-2066,-6862
-5597,-839,7156,7564,-3677
6504,-6019,-9936,2529,-3794
9595,-8480,5948,-9443,7078
-4338,2347,5993,3236,-8554
-6968,8764,-9564,1577,4728
6279,6773,5360,6767,-9185
-5719,-9450,-8268,-5451,7696
-5630,-4150,-4753,-7564,-7751
-4766,5082,9041,-8748,8142
-763,5274,-1257,-768,-5589
-6817,5646,-7282,4211,-8560
-6088,-3228,2720,640,-8058
-2872,6091,5989,4379,-9958
-6403,9084,1799,2107,-5445
7998,-8327,5522,-3852,-2373
1476,-8444,-8086,-5587,-2400
-847,-8533,584,-5804,-7269
9744,1259,6026,9804,1332
1189,-4673,2018,-5964,-1228
5839,2012,6274,6277,1513
9115,-137,8759,9468,4787
1458,6403,-7748,4279,7742
4219,-115,9366,7641,-7077
8603,-8104,2298,-877,8463
-4019,1959,9859,5091,-4971
-3414,359,-358,-6485,-9867
1767,2225,-9562,-7658,5427
8150,-1255,-4361,-3246,7689
-4739,-3738,4471,-9396,-4272
-5028,-6792,8918,-8329,-3539
7796,8038,1230,5972,1646
3356,8633,7777,-6809,-1834
2716,-2573,3516,4970,3391
4967,-2454,-5939,-2296,-1391
7935,2879,-2728,-7103,7332
-3178,8919,3699,-8269,-959
149,-9422,-7899,-8103,-6406
-5384,9299,-7726,388,-7473
-1045,-5269,7614,-6059,144
1638,-1062,2511,-9602,-2977
2052,-8234,-547,1310,-874
537,8420,4062,-5864,151
-7114,3948,3576,323,341
4603,8729,8466,-4625,-8589
4635,-4818,-5018,-9818,7189
8568,409,1114,-6833,1473
-967,-4246,9503,-5347,4621
-6193,-953,3174,-7357,305
-4924,-5677,8794,-5501,6344
9193,-2622,110,7699,2083
909,9301,-9565,1544,9634
-8867,-5424,9775,4464,-5345
8711,-2603,8077,908,100
-8365,3829,9432,177,1255
-579,-1868,5199,632,4626
-5382,-7700,-104,-7162,-4628
478,-3069,-4444,-1992,1266
5149,-1628,-6351,580,-7372
-8818,684,495,7708,-6723
3579,-2742,4435,-9002,7614
-5812,-956,4887,-2417,-4625
4107,-2553,3383,7111,9774
-9317,6063,-6016,-6421,7550
-7742,-2155,-4106,2485,-1206
-7827,7758,7574,8554,9494
-5855,516,-1584,2495,-1406
2952,2250,-9857,2297,-1148
-2210,-9528,-41,4039,-4955
-6284,-3253,-2618,7633,-882
-2698,9748,9298,-1960,-5446
1943,-7378,6575,384,6427
8614,-3694,8649,7931,-6794
6013,8302,2230,2986,-876
4456,5920,9561,-5258,2071
6262,8999,9177,3059,-2465
9906,7234,-1489,9645,6177
-2981,3283,-5912,9298,-7510
6727,-3227,-147,-1836,-4311
-5106,-8205,-4119,4767,-1175
7591,-720,9354,2990,-893
8319,-8636,-487,1203,-1387
-2077,-2751,2920,-8591,-7305
-7499,7312,6395,-1302,-5164
5584,5382,-7184,-9944,1468
-4691,4280,762,5473,4788
-9220,407,-7735,-4096,2318
-2683,8777,6257,9374,-1414
3317,-34,9990,4898,-1641
9420,-5195,2862,5129,8634
-4183,7701,8687,-6238,-9949
4540,2103,2354,1757,-4572
-9101,-3157,-5306,-427,9058
2459,-9014,4097,-3930,9850
-6842,-5147,-6371,-759,4686
9750,-2836,1122,-1521,5395
-2960,-7706,-2071,5720,-6494
7749,-3531,-4771,5485,9621
7646,-991,2821,3555,-4044
-3992,1577,-2397,-5797,2797
2262,7113,-2562,-6845,5793
6811,5917,-7233,-3282,-8741
2718,-6083,-106,-2981,-1854
8734,-8020,9236,-101,-6933
-1206,4910,-8647,-7902,-1279
5640,8926,-6873,1215,-5821
-1553,9955,8951,-2631,801
2270,-6367,8369,-845,-7981
-4797,-2688,9679,400,8476
-8373,-6511,5768,9286,7234
-176,-6376,-9097,-4719,5934
1016,1615,7044,4629,-920
7903,-6422,7970,-2318,-2371
8114,-7182,-6756,-8968,6447
5541,2166,1993,9585,1803
-7154,-8281,9832,-9773,-8440
1345,-8234,-3910,-9943,-1993
5989,-7417,2969,-5384,-6690
-5642,2879,6488,493,4517
4505,-6443,-1770,-1325,-7888
8504,8264,-6908,-6121,2665
1590,-6937,-6061,5526,-8447
7661,-2691,-6827,-7407,7518
-3036,5707,-2944,1176,-1614
6086,2766,-6044,545,-5653
3642,-6044,-6462,-3382,2510
-1643,855,-449,7683,-6731
6887,-2615,-423,2630,-3504
8572,-1325,-9220,-2885,4903
3966,-1246,-419,7614,-6774
-686,-789,-9762,7185,-1184
4441,-3246,8808,-680,-5062
2951,-3878,-4858,-4511,5684
-5930,-4087,-4470,-1159,-4545
-4217,-828,5940,-838,7523
-1327,-3996,3647,-4018,5816
-1695,3691,-963,-5905,5018
-7621,5506,8152,-6802,1827
7919,5493,-168,-29,-7057
1680,-501,7579,-6327,8939
9357,-8543,9765,-1416,8746
-1822,790,1872,2267,-4621
4833,1786,-1891,-9551,-9380
-1746,-9258,6957,-1459,-3587
5969,8665,5810,-6962,1995
6122,-3861,3473,-9637,6225
3035,-4753,-4246,9734,670
-967,3358,5504,-3585,9232
6755,-3650,-8501,1864,7947
4337,-6538,5194,631,-6698
-9087,1318,-4288,-3047,1775
634,8162,-674,-6776,5319
-2933,293,872,1594,6189
49,3677,4270,342,-7230
-4710,8562,1276,-2157,-4697
2261,2088,-4311,5101,-4898
-4594,2263,8864,-1366,-2885
6399,4367,4633,5383,-720
-6849,7778,6070,4002,3753
9737,-9766,-2925,-9273,5150
-2499,-1271,4647,-6699,3412
3036,-6277,7920,-7847,-5700
-6433,-6305,-4967,6491,-5629
-1913,-9074,5666,-6739,-5536
3727,-4933,-9169,5755,-6646
2764,8033,-9016,-9454,-4195
-5872,6973,5345,-5163,5988
-747,4171,3268,-1781,-1269
-717,4962,5399,-2391,-2908
5711,3524,9659,2759,-5196
-826,6922,-5886,-9564,-5144
-2783,6123,-2408,4887,-7504
-9725,-8102,-6920,7398,6946
-8588,-7041,-9576,9226,-6824
-3758,-8504,3405,6659,379
8814,6988,4935,8822,9473
-5779,-1600,-6304,-4776,517
7615,5676,-6491,774,-5063
4690,-3627,-4835,-380,-4237
3507,3845,2958,-5707,-7076
8580,98,-3270,8875,-9620
3391,-8627,-3637,7967,5819
-5796,2766,-4260,2152,737
-5942,-9411,6229,-8850,-6858
6154,3136,-6815,4524,-7846
-7815,3947,5007,3893,3794
-7338,-4601,1668,5526,2484
-6565,8379,4523,-2102,9366
5452,-6405,8456,7459,8076
-3573,6126,-8639,-1027,8205
-1887,5013,4284,-6915,-5082
2555,9147,5906,-9935,5899
-5043,-2680,-3975,-4187,8005
-3754,-4826,-7298,1906,-7580
-5563,-9556,-280,-6363,-4569
8740,-3727,-3687,7972,8015
2930,-9061,-3533,6943,-3428
-3434,-4096,-8461,-5015,-6839
8700,-3410,-2249,-5230,-5698
-1105,-5607,5123,2499,-9116
-5221,-5530,862,-2377,5914
7615,-5319,9426,-9909,-7497
-59,1966,-4221,-7193,3594
3274,-2055,-69,1722,-1034
8644,-1874,-3228,1131,-5225
-8289,-5659,7190,1464,6358
798,-4072,7980,673,-3550
-1818,1389,-4076,-1671,9654
5497,-1131,-8843,5519,-6522
5737,-7877,-5032,-4887,8218
-9334,3155,5861,-5039,-558
-7847,280,-8217,-9591,-4372
-9424,-1031,-1597,6796,2645
9768,3141,-4755,-7067,-432
-6164,8740,-5458,-6292,-3600
-4113,-5349,-6654,-9264,5462
-270,5242,2208,-8380,-7816
-4165,-113,7636,457,92
-9532,7074,-8039,-4015,-389
-6089,5722,6890,-1384,-8076
565,1280,-5793,4841,4924
-2820,5591,-4224,-6554,-782
6854,8246,1130,7729,6023
-3150,-4406,6764,3169,-8195
6238,-7255,-9849,-4285,2162
-8695,9205,5857,9468,-2168
2470,-1106,-4652,-5052,-5800
-5088,4066,9436,-7526,-3238
-8871,-9947,-4106,9264,87
-2503,4792,-4704,6185,-6881
-9181,4411,-3305,1773,-7104
-6388,4108,4690,2277,-1883
4794,-6890,6220,4041,-4846
6152,-9930,-1784,-9729,-2673
9930,2995,-1448,3830,4737
-2024,-4993,3215,2952,8082
1461,-8185,-5492,-8878,-8015
-1216,-9539,9256,-5378,-145
5847,8362,-1711,-6577,-4098
-8122,-6443,-8559,-4965,-4837
-2993,6280,1443,7349,2185
7430,1650,-6401,-221,1242
2157,-9073,5280,-6567,9409
16,-3306,-7100,9488,-2686
4930,5103,-3352,-1275,3298
-3283,-8743,-384,-4928,-3317
-1021,9638,-5328,1653,-7392
3451,625,-2445,919,-24
-700,-1106,-2520,-7801,-9827
5525,-4241,-4508,711,2170
9116,635,-6704,8601,2761
-9643,3271,-9591,-5647,9782
-7868,-3304,-8840,564,-5029
1090,-5149,-8593,9873,5471
4574,-6220,1921,-5653,-9789
-3798,6722,-5264,-7930,9340
-6390,8480,-6310,-4810,7635
4049,532,2623,8940,3766
-2238,560,-8233,-8368,8178
5788,-9925,3030,3542,-8175
6966,2381,395,-2726,-1431
-1652,-5959,-8596,-3073,163
-493,3439,-9558,2313,-6325
1566,-5998,-6406,9565,-9119
-3381,-5002,-6876,2247,-9308
610,9167,-6293,-8778,889
4411,2257,-9331,6594,7405
-9225,4865,3441,-3386,759
-1505,1277,8456,-4166,6319
-184,8690,-5778,-8773,6719
5905,8577,6395,-7669,6239
1827,-604,-2511,-9529,-5653
-7689,-49,8991,-8918,6649
3818,8679,-8213,5628,-3810
4425,4071,649,9134,-6514
-4583,1740,-2855,-6290,-4734
2137,-2229,5630,-7288,-9370
9079,-7648,-141,4715,-3402
9063,7129,-4003,9783,1729
4906,4280,-1741,7714,-3163
-3515,-8872,-7537,-5899,-7790
-3922,-9298,4612,-1511,8824
6965,-4438,-8448,-1597,-6041
-4351,5599,6627,-1922,740
-5171,6831,2054,6820,9307
-4310,-1012,-2092,3644,5277
9659,-5043,6364,8088,2748
-3225,626,-2763,-7976,4708
4058,-1039,-5255,-1907,-9961
-2145,-9366,-3264,8403,4939
7169,-7707,1844,-4801,-3022
3531,-8112,-6779,4933,-3887
-3731,8078,-2087,1060,-1660
-3867,-752,9664,222,3428
-3803,-3008,-8354,8364,-7679
1656,3896,-5669,4813,-3676
-4454,-8995,3238,-9445,6878
-3150,160,6954,542,6375
727,2777,7277,-8753,-6031
-313,7581,5045,2527,1379
4817,8375,-3907,3035,4995
-3023,8198,-1674,-7216,-440
-9374,6265,-1129,-682,-863
-9532,-3880,-4332,-1480,-1281
-2309,-7637,-5957,-5219,1703
3218,-1447,3529,6611,412
6013,9862,5278,4123,-7027
8006,6844,7001,-9998,3359
-597,6668,-4575,9982,5301
-826,-1604,155,490,-2796
-1242,1146,-6298,-4280,9094
9805,-9127,5439,-1593,-9497
-7573,-9989,-7735,-763,-8968
2062,-4451,-5854,5474,6001
5564,-624,9381,6678,-3059
-1630,545,-7140,2697,-9317
6769,-5730,-10,5659,-9171
6741,2871,7208,7943,-1366
2035,-3527,9953,269,-4505
-4232,2329,9973,150,-1532
-3364,933,-4677,-6937,-4413
3752,-4996,2511,706,3745
-7565,4511,-681,4620,7457
8203,5619,-8604,3495,-8719
-7855,-2648,-7898,1601,-6679
-854,-446,-3170,5797,-9735
4732,-8448,9979,4487,942
7180,-4413,2096,3898,-1778
-7291,-855,7650,-5037,1211
-1151,6062,9792,2518,3134
586,2204,631,-818,8608
-1553,5384,8559,-7481,-7645
7368,-4322,2983,-6295,5579
-1353,6894,332,-4285,-9615
-2921,8122,-5524,-5768,-4996
-3369,6105,-7611,9389,-6706
2627,-5489,-9287,5281,-6019
5701,5254,7341,-9570,1744
-6767,-3555,-5708,-5542,-8324
-3543,5887,-3349,9320,-312
6391,7561,-5990,-3888,-2531
-286,-1365,8528,-3771,2935
7486,-3275,-4209,-3678,6697
-821,-7416,-1140,8489,-3399
8201,9396,5356,8050,-8352
7758,-8351,-5031,9301,5225
2348,6272,-3860,-2851,-6581
-4772,3506,5901,6744,-4520
-3762,4823,-8194,-9967,-7992
-6879,1021,-2169,3619,-1968
-4281,-9121,9263,-1141,-6596
-635,4069,-8825,-2385,3962
-83,-81,5211,3137,5423
2873,-5932,6585,-6558,9635
-5496,7645,-9243,6495,8230
-6919,4577,8641,-5983,8948
2123,-8800,-7020,8811,-2623
-6011,9070,-7346,196,-9567
8660,7320,-350,-5850,8530
7047,-3458,-9356,-5865,-2049
-1664,-7773,8269,-6481,84
7237,-7273,3968,8951,7155
-9963,921,-3716,-6399,2651
5792,-8918,2373,9032,8728
-8863,4473,-5731,785,8935
-780,9205,2148,2090,4209
4037,2309,-9871,6866,4813
-9486,-2860,5304,-2322,-1
-9716,-1461,1590,3734,9406
8106,6059,-3626,-3089,-9398
7134,-2977,-3082,-1011,-7742
-4226,-1448,-1815,-8395,-2204
-9401,-5192,6939,3124,-9313
9742,9421,265,9615,-411
4206,708,4618,-8674,3396
3887,9217,-9814,-3851,-8646
-8078,-2283,6689,-9802,2909
-1626,-192,5506,-5,-1115
7412,5562,6946,-7795,-8786
7035,4535,-2582,-9038,-1040
-8584,8346,-4244,-6208,-1678
6295,1715,-507,7357,8210
-3455,-6396,-2996,989,3651
-8043,1413,7773,6763,-8543
3121,829,9536,-246,6557
3939,-2259,-2527,-3125,9382
3339,3648,8561,-6397,4065
7716,2635,-1896,-7643,-3872
7624,-2217,8607,-8102,6746
-9172,1503,-3608,-854,-4974
-1117,-2377,3810,9008,1857
7205,6148,1126,953,-1195
1089,8577,-6430,5609,6804
6332,1636,-4576,-8061,-9575
-9364,-5411,-8045,4647,9211
8172,-6190,-6922,-9396,2758
-619,2950,4468,-6955,6391
5225,9444,7585,-8451,3159
3062,3249,5679,-2294,-6811
9456,-9427,6940,-3785,9091
-5246,-792,1280,-8096,-6995
-6594,-4682,-5543,-2201,-5226
504,-9280,-3782,2342,6064
-1810,-3353,-1179,-5301,1857
-6991,-4946,-3748,-6307,7408
-5120,-2808,-2301,-1471,3514
3278,5711,7852,-8842,-8309
9779,-1125,-1807,-191,6172
4288,-28,9923,-9379,7905
181,-5218,-6440,1773,2036
740,-1351,-3511,-5942,-2493
-7480,3017,-3527,6766,8668
422,-483,-7330,-6358,1825
-6851,-436,5040,5662,-2714
-724,5670,5084,-4147,7247
4979,3704,7979,4519,-84
3862,2225,6395,-5059,-6396
7191,1089,3952,6116,1588
-7924,-9002,3685,-1342,9988
9792,-1068,4272,7379,29
4714,-7964,3908,2683,884
7822,-1036,5296,9546,-2760
-6150,-9601,-507,7525,227
2653,6714,-9420,1789,-6063
1930,-7401,-1764,5816,-1006
-3488,7226,4433,-4616,7784
-9738,-9814,-7670,9984,-4650
-4891,-7858,-832,-2647,2317
4663,9022,-376,649,6304
-2010,-1346,3101,-1366,9257
-4130,-3670,7075,6532,-4899
7625,1687,-9087,-3353,7369
3,-5353,6,8170,1046
3734,254,-5688,-8574,-9794
8401,6019,-8908,433,-5264
5108,124,1191,-3842,1778
8956,-3399,8231,-2225,4661
-681,-7254,5758,-958,-3849
8114,7152,-3976,7134,765
6079,-1218,-2436,5583,8458
-9961,7142,-1584,2431,-64
-6208,2803,-5641,-5718,6704
8315,4523,-2849,-6804,-3292
8751,-2814,8625,963,4077
7929,1432,7274,-7465,-8038
6538,9791,-5265,722,7793
9293,-5124,-614,2692,60
-3153,-9022,3379,5931,2776
2990,3708,7078,3382,-2499
2139,1920,-2544,-6282,7723
1265,6584,-7543,7097,-7293
5326,2693,3201,-9567,-23
7107,5360,-4182,-6890,3197
1722,-8221,-7552,-7532,76
-1729,-4121,6858,-4800,3358
-4062,-3770,-8461,-4068,-8810
-4672,-8937,-1244,5667,4416
5597,-3027,-7447,-9632,2706
2333,9729,-7169,-9159,4407
-669,8465,-8693,-4239,5754
-3516,7225,3556,-1533,9756
-3161,-9444,7174,8090,4805
-3482,-9714,686,2051,5105
738,-4843,2853,-1964,-5155
-2251,9584,-5854,9028,5127
506,3469,-1633,-8897,-3439
1180,-2159,-9368,-5585,9948
-9736,-8112,-9598,-8524,6015
9017,4924,-4466,-8612,-5931
9046,7161,-5935,-4185,-1627
2168,7467,-5221,-3698,-7698
-9628,-6883,4023,-8706,-3177
-2316,2026,-9095,8062,1301
-1661,-9915,-3757,7953,8170
2878,8475,4445,-6744,8065
-8453,-6072,-7361,7977,-7896
408,6660,-9084,-4360,7981
-8778,-1325,4648,-546,-3189
6191,-2847,-5596,58,5040
1243,-6740,-6751,286,-5951
5046,-3014,7937,-6492,-8338
1424,-9563,-4726,7155,-2153
-1982,-572,-7047,-4136,-6594
-8339,5308,7943,-8864,8760
2580,7096,3576,-2035,-2191
7261,1181,5398,2841,8246
-8206,-6605,-8572,-6820,-2775
4330,-1072,-9210,6877,-5299
-1813,2253,-3457,4281,640
-6006,4340,-8918,-8009,-6784
-645,-8039,-3899,-3044,-1933
8689,6112,-8727,6696,1242
-9496,5356,-823,9680,7844
3291,9603,4759,-136,-8719
8120,-2294,-4098,6799,6066
-4743,-9249,-5535,-8169,2464
-3074,-4046,1196,-8925,-6069
-6761,-1413,-2371,-4663,7230
-6283,-5954,8389,-7268,3717
9070,18,7759,9295,5066
-5531,7273,-5851,1751,-1949
-190,216,-5480,-3703,3237
-736,8530,9573,6482,-2166
7605,-983,551,-7424,6348
-5359,-5429,-3580,4037,3298
4705,-5965,-8076,8403,-7211
4467,-4294,6628,2832,-6113
-616,-9730,-592,-2223,1709
-4653,-8876,-1390,5084,4289
-7910,-5226,1477,6759,2088
7850,4703,-2437,590,2655
-4592,-1904,367,-674,193
-5062,5830,-3218,7863,9907
2516,-2254,-9112,-9728,-2337
-7359,-2629,-1311,7498,-2577
3920,8717,-2663,858,2976
1272,965,-5181,3484,-6382
6240,-4353,-9690,-4845,40
-9906,-9046,6941,5210,-5441
-6574,4876,7844,2925,9852
1941,7143,-1334,-6347,5416
-1110,7914,6045,-4343,8145
3863,4489,-3270,1420,-2868
-5193,-5249,9109,-5941,-7077
-5027,5305,1005,3186,5805
-9201,3005,8910,-856,3508
-3260,3137,5452,-4697,2930
444,7201,-5400,5962,-5284
7826,638,-1390,3088,-8967
6203,-4894,6013,3789,6675
-3270,5107,-7867,-1737,5998
-3000,889,3981,5006,1038
-2505,-831,-479,9720,-3074
-1218,-7732,-2532,907,98
-2414,918,6861,-5608,-4906
2207,-6534,-1612,2152,2444
-1268,-9260,7280,267,1143
3338,6407,8451,5973,-2057
9602,5313,-5658,7657,2897
1824,-4814,3461,-977,7581
-4653,3772,3942,6204,-2526
-5606,8069,7203,-5268,1879
4152,-5834,1159,-6718,1968
-4573,-4666,5922,-6375,-3745
-1401,7372,-8213,7794,-1509
6605,-5837,4498,-4137,1711
3367,-9079,9670,-3272,6041
7421,9148,-9788,-2665,1454
-3174,-5161,-1238,-394,-989
-781,8920,1430,-7336,1867
-5046,3316,-1058,-9211,2777
6722,-6543,-8072,8262,-234
-1132,1019,6537,-4762,-1789
6424,9505,1858,-9383,3313
1613,-2763,-8408,-8590,-4754
5138,50,-5008,9983,-9248
3133,6165,-3875,5297,7301
-8818,-3899,33,-8527,5
-1792,-7876,-8373,-1993,6093
-2734,923,-948,6292,469
-7706,-8875,-7728,932,7897
5706,7157,-6492,-1484,-8152
-3434,-3395,1453,2851,-4502
-1695,-93,1618,-9013,5940
2252,-3099,2851,-9545,-6565
-778,-7979,9362,7503,4231
501,9281,-8838,-8925,4346
6518,-6643,4893,-8993,4104
6403,-8245,7447,-1575,5735
-361,1278,5025,5972,-7576
6474,3236,8074,2874,-7338
-4217,1576,-3212,1243,2271
1021,5522,1728,2699,6357
-2539,-7133,1708,5592,-3659
3611,3480,-4510,6481,-3581
4455,625,9454,-6030,316
